price,soc,soc_mwh,grid_import_mwh,grid_export_mwh,charge_mwh,discharge_mwh,revenue,cumulative_revenue,generation_mw,charge_btm_mwh,charge_grid_mwh,charge_surplus_mwh,generation_mwh,generation_revenue_uncurtailed,generation_curtailed_mwh,generation_revenue_curtailed,pv_net_export_mwh,total_export_mwh
32.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.2070405684337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.28,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,538.2070405684337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.6,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,538.2070405684337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.61,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,538.2070405684337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.32,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,538.2070405684337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.87,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,538.2070405684337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.66,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,538.2070405684337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
31.58,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,538.2070405684337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
28.01,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,538.2070405684337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.2070405684337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.82,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,538.2070405684337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.42,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,538.2070405684337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
10.11,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,538.2070405684337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.6,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,538.2070405684337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.71,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,538.2070405684337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.2070405684337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.01,0.4743416490252569,0.9486832980505138,1.0,0.0,0.9486832980505138,0.0,-14.83,523.3770405684337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.13,0.9486832980505138,1.8973665961010275,1.0,0.0,0.9486832980505138,0.0,-14.95,508.4270405684337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.8,1.0,2.0,0.10818510677891963,0.0,0.10263340389897246,0.0,-1.6909332189545139,506.7361073494792,0.0,0.0,0.10818510677891963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.81,0.4729537233052701,0.9459074466105402,0.0,1.0,0.0,1.0540925533894598,43.43,550.1661073494791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38.03,0.4729537233052701,0.9459074466105402,0.0,0.0,0.0,0.0,0.0,550.1661073494791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.2,0.4729537233052701,0.9459074466105402,0.0,0.0,0.0,0.0,0.0,550.1661073494791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.01,0.4729537233052701,0.9459074466105402,0.0,0.0,0.0,0.0,0.0,550.1661073494791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.27,0.4729537233052701,0.9459074466105402,0.0,0.0,0.0,0.0,0.0,550.1661073494791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
